month,name,age,description,image,link,status
1,David Crosby,81,Músico que encarnava a geração Woodstock,https://imagens.publico.pt/imagens.aspx/1771626?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/01/20/culturaipsilon/noticia/morreu-david-crosby-musico-encarnava-geracao-woodstock-2035756,Publicado
1,Agustí Villaronga,69,"Cineasta de culto, autor de <em>Tras el Cristal</em> ou de <em>Pão Negro</em>",https://imagens.publico.pt/imagens.aspx/1772305?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/01/22/culturaipsilon/noticia/morreu-realizador-espanhol-agusti-villaronga-2035996,Publicado
1, Jorge Loução,66,Músico fundador dos Roquivários,https://imagens.publico.pt/imagens.aspx/1773822?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/01/26/culturaipsilon/noticia/morreu-musico-jorge-loucao-fundador-roquivarios-2036593,Publicado
1,Bruno Neves,85,Fotojornalista conhecido pela sua cobertura do 25 de Abril no Porto,https://imagens.publico.pt/imagens.aspx/1774156?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/01/27/culturaipsilon/noticia/fotojornalista-bruno-neves-morre-85-anos-2036703,Publicado
1,Mário Teixeira da Silva,74,O galerista que abria o futuro,https://imagens.publico.pt/imagens.aspx/1774230?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/01/29/culturaipsilon/noticia/mario-teixeira-silva-19482023-galerista-abria-futuro-2036678,Publicado
1,Tom Verlaine,73,"Guitarrista, compositor e vocalista, líder dos Television",https://imagens.publico.pt/imagens.aspx/1774519?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/01/29/culturaipsilon/noticia/tom-verlaine-lider-television-morre-73-anos-2036843,Publicado
1,Cleonice Berardinelli,106,A decana dos estudos portugueses,https://imagens.publico.pt/imagens.aspx/1775412?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/02/01/culturaipsilon/noticia/cleonice-berardinelli-19162023-decana-estudos-portugueses-despedese-106-anos-2037255,Publicado
1,George R. Robertson,89,O chefe Hurst de <em>Academia de Polícia</em>,https://imagens.publico.pt/imagens.aspx/1776272?tp=UH&db=IMAGENS&type=PNG&w=500&act=resize,https://www.publico.pt/2023/02/04/culturaipsilon/noticia/morreu-george-ross-robertson-chefe-hurst-academia-policia-2037627,Publicado
1,Luís Moita,83,Dos últimos presos políticos a ser libertados da prisão de Caxias,https://imagens.publico.pt/imagens.aspx/1776237?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/02/05/sociedade/noticia/luis-moita-19392023-democrata-vidas-2037536,Publicado
2,Pervez Musharraf,79,"Líder militar do Paquistão, um dos rostos da “guerra ao terrorismo”",https://imagens.publico.pt/imagens.aspx/1776474?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/02/05/mundo/noticia/pervez-musharraf-19432023-lider-militar-paquistao-rostos-guerra-terrorismo-2037695,Publicado
2,Burt Bacharach,94,Músico vencedor de três Óscares e oito Grammys,https://imagens.publico.pt/imagens.aspx/1777850?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/02/09/culturaipsilon/noticia/morreu-cantor-compositor-burt-bacharach-94-anos-2038266,Publicado
2,Carlos Saura ,91,Realizador de <em>Peppermint Frappé</em> e <em>Flamenco</em>,https://imagens.publico.pt/imagens.aspx/1778208?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/02/10/culturaipsilon/noticia/morreu-carlos-saura-figurachave-cinema-espanhol-2038434,Publicado
2,Hans Modrow,95,Último líder comunista da República Democrática Alemã,https://imagens.publico.pt/imagens.aspx/1778484?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/02/11/mundo/noticia/morreu-hans-modrow-ultimo-lider-comunista-republica-democratica-alema-2038532,Publicado
2,Carin Goldberg,69,A designer que nos mostrou Madonna,https://imagens.publico.pt/imagens.aspx/1778326?tp=UH&db=IMAGENS&type=PNG&w=500&act=resize,https://www.publico.pt/2023/02/12/culturaipsilon/noticia/carin-goldberg-19532023-designer-mostrou-madonna-2038457,Publicado
2,Manuel Rocha,75,Jornalista e ex-director de Informação da RTP,https://imagens.publico.pt/imagens.aspx/1778642?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/02/12/impar/noticia/jornalista-rtp-manuel-rocha-morre-75-anos-2038613,Publicado
2,David Jolicoeur,54,Membro fundador dos influentíssimos De La Soul,https://imagens.publico.pt/imagens.aspx/1778702?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/02/12/culturaipsilon/noticia/morreu-david-jolicoeur-trugoy-the-dove-soul-2038638,Publicado
2,Raquel Welch,82,O <em>sex-symbol</em> do cinema americano dos anos 60/70,https://imagens.publico.pt/imagens.aspx/1779744?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/02/15/culturaipsilon/noticia/actriz-raquel-welch-morre-82-anos-2039137,Publicado
2,Stella Stevens,84,A actriz que queria ser mais do que uma loira no cinema,https://imagens.publico.pt/imagens.aspx/1780609?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/02/18/culturaipsilon/noticia/morreu-stella-stevens-actriz-queria-loira-cinema-anos-1960-2039471,Publicado
2,Solomon Perel,97,O judeu que se fez passar por nazi,https://imagens.publico.pt/imagens.aspx/1780637?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/02/19/mundo/noticia/solomon-perel-19252023-judeu-fez-passar-nazi-2039262,Publicado
2,Jorge Vilas,81,O homem que era um bairro de Coimbra,https://imagens.publico.pt/imagens.aspx/1780772?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/02/19/local/noticia/jorge-vilas-homem-bairro-coimbra-morreu-81-anos-2039530,Publicado
2,Richard Belzer,78,O comediante que se tornou uma peça essencial de Lei & Ordem,https://imagens.publico.pt/imagens.aspx/1780955?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/02/20/culturaipsilon/noticia/morreu-richard-belzer-comediante-tornou-peca-essencial-lei-ordem-2039577,Publicado
2,Pedro Martins de Lima,92,Considerado o “pai do surf português”,https://imagens.publico.pt/imagens.aspx/1782645?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/02/26/desporto/noticia/pedro-martins-lima-19302023-surfista-ondas-portugal-so-2039884,Publicado
3,Steve Mackey,56,Membro indispensável do período mais fértil do Pulp,https://imagens.publico.pt/imagens.aspx/1784331?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/03/02/culturaipsilon/noticia/morreu-steve-mackey-baixista-pulp-2040923,Publicado
3,Wayne Shorter,89,Seminal cultor da inovação e da introspecção no jazz,https://imagens.publico.pt/imagens.aspx/1784354?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/03/02/culturaipsilon/noticia/morreu-wayne-shorter-seminal-cultor-inovacao-introspeccao-jazz-2040943,Publicado
3,Rafael Viñoly,78,Arquitecto que desenhou o Fórum Internacional de Tóquio,https://imagens.publico.pt/imagens.aspx/1784981?tp=UH&db=IMAGENS&type=PNG&w=500&act=resize,https://www.publico.pt/2023/03/04/culturaipsilon/noticia/morreu-rafael-vinoly-arquitecto-desenhou-forum-internacional-toquio-2041159,Publicado
3,Gary Rossington,71,O o último dos Lynyrd Skynyrd,https://imagens.publico.pt/imagens.aspx/1785111?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/03/06/culturaipsilon/noticia/free-bird-morreu-gary-rossington-ultimo-lynyrd-skynyrd-2041241,Publicado
3,Tom Whitlock,68,O letrista de <em>Danger Zone</em> e <em>Take My Breath Away</em>,https://imagens.publico.pt/imagens.aspx/1785213?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/03/06/culturaipsilon/noticia/morreu-tom-whitlock-letrista-danger-zone-ajudou-top-gun-levantar-voo-2041287,Publicado
3,Ian Falconer,63,Criador da porquinha Olivia e ilustrador da <em>The New Yorker</em>,https://imagens.publico.pt/imagens.aspx/1786257?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/03/09/culturaipsilon/noticia/morreu-ian-falconer-criador-porquinha-olivia-ilustrador-the-new-yorker-2041730,Publicado
3,Robert Blake,89,Actor de <em>Baretta</em> e <em>A Sangue Frio</em>,https://imagens.publico.pt/imagens.aspx/1786695?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/03/10/culturaipsilon/noticia/robert-blake-19332023-actor-baretta-sangue-frio-2041911,Publicado
3,Azagaia,38,Músico e activista político era uma referência em Moçambique,https://imagens.publico.pt/imagens.aspx/1786901?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/03/10/culturaipsilon/noticia/azagaia-19842023-mocambique-perde-rapper-punha-dedo-ferida-2041967,Publicado
3,Glen “SPOT” Lockett,71,O produtor do som cru do punk hardcore,https://imagens.publico.pt/imagens.aspx/1787032?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/03/12/culturaipsilon/noticia/glen-spot-lockett-19512023-produtor-som-cru-punk-hardcore-nao-so-2041881,Publicado
3,Alexandre Patrício Gouveia,70,O homem que “nunca desistiu” de desvendar caso Camarate,https://imagens.publico.pt/imagens.aspx/1787726?tp=UH&db=IMAGENS&type=JFIF&w=500&act=resize,https://www.publico.pt/2023/03/13/politica/noticia/alexandre-patricio-gouveia-homem-desistiu-verdade-camarate-2042203,Publicado
3,Kenzaburo Oe,88,Escritor activista que regressava sempre ao filho e a Hiroxima,https://imagens.publico.pt/imagens.aspx/1787806?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/03/13/culturaipsilon/noticia/kenzaburo-oe-escritor-activista-regressava-filho-hiroxima-2042253,Publicado
3,Dick Fosbury,76,"O homem que, por acaso, ensinou o mundo a saltar",https://imagens.publico.pt/imagens.aspx/1788150?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/03/14/desporto/noticia/dick-fosbury-homem-acaso-ensinou-mundo-saltar-2042419,Publicado
3,Bobby Caldwell,71,A voz de <em>What you won’t do for love</em>,https://imagens.publico.pt/imagens.aspx/1788977?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/03/17/culturaipsilon/noticia/morreu-bobby-caldwell-voz-what-you-wont-love-2042699,Publicado
3,Lance Reddick,60,Um actor secundário de excelência e cheio de <em>gravitas</em>,https://imagens.publico.pt/imagens.aspx/1789267?tp=UH&db=IMAGENS&type=JFIF&w=500&act=resize,https://www.publico.pt/2023/03/17/culturaipsilon/noticia/morreu-lance-reddick-the-wire-fringe-john-wick-2042874,Publicado
3,Rui Nabeiro,91,O empresário que preferiu ser independente,https://imagens.publico.pt/imagens.aspx/1789550?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/03/19/economia/noticia/rui-nabeiro-empresario-preferiu-independente-2042982,Publicado
3,Pascoal Mocumbi,82,Ex-primeiro-ministro de Moçambique,https://imagens.publico.pt/imagens.aspx/1791655?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/03/25/mundo/noticia/morreu-exprimeiroministro-mocambique-pascoal-mocumbi-2043839,Publicado
3,Raphael Mechoulam,92,Uma vida inteira a estudar a <em>cannabis</em>,https://imagens.publico.pt/imagens.aspx/1791391?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/03/26/ciencia/noticia/raphael-mechoulam-19302023-vida-inteira-estudar-cannabis-2043688,Publicado
3,Juca Chaves,84,O menestrel maldito que desafiou a ditadura brasileira,https://imagens.publico.pt/imagens.aspx/1791780?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/03/26/culturaipsilon/noticia/morreu-juca-chaves-menestrel-maldito-desafiou-ditadura-brasileira-2043894,Publicado
3,María Kodama,86,Viúva de Jorge Luis Borges que geriu a sua obra com mão firme,https://imagens.publico.pt/imagens.aspx/1791783?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/03/26/culturaipsilon/noticia/morreu-maria-kodama-viuva-jorge-luis-borges-geriu-obra-mao-firme-2043893,Publicado
3,José Duarte,84,Um dos grandes divulgadores do jazz em Portugal,https://imagens.publico.pt/imagens.aspx/1793143?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/03/30/culturaipsilon/noticia/morreu-jose-duarte-divulgadores-jazz-portugal-2044389,Publicado
3,Maria Antónia Fiadeiro,81,Jornalista e activista dos direitos das mulheres,https://imagens.publico.pt/imagens.aspx/1793630?tp=UH&db=IMAGENS&type=GIF&w=500&act=resize,https://www.publico.pt/2023/04/01/sociedade/noticia/morreu-maria-antonia-fiadeiro-jornalista-activista-direitos-mulheres-2044660,Publicado
3,Pedro Solbes,80,Uma vida com a Europa na mira,https://imagens.publico.pt/imagens.aspx/1793576?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/04/02/mundo/noticia/pedro-solbes-19422023-vida-europa-mira-2044206,Publicado
3,Ryuichi Sakamoto,71,Soube estar no silêncio para melhor ouvir o mundo,https://imagens.publico.pt/imagens.aspx/1793883?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/04/02/culturaipsilon/noticia/morreu-musico-compositor-japones-ryuichi-sakamoto-2044717,Publicado
3,Gordon Moore,94,Um pioneiro “acidental” do silício,https://imagens.publico.pt/imagens.aspx/1795699?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/04/09/economia/noticia/gordon-moore-19292023-pioneiro-acidental-silicio-2045229,Publicado
4,Seymour Stein,80,"O editor que descobriu Madonna, Talking Heads e Ramones",https://imagens.publico.pt/imagens.aspx/1794163?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/04/03/culturaipsilon/noticia/seymour-stein-19422023-editor-descobriu-madonna-talking-heads-ramones-2044803,Publicado
4,Klaus Teuber,70,"O legado da ilha de Catan, o jogo que mudou tudo",https://imagens.publico.pt/imagens.aspx/1795000?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/04/05/p3/cronica/legado-ilha-catan-jogo-mudou-2045133,Publicado
4,Benjamin B. Ferencz,103,O procurador de Nuremberga que espiou o inferno,https://imagens.publico.pt/imagens.aspx/1795972?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/04/09/mundo/noticia/benjamin-b-ferencz-19202023-procurador-nuremberga-espiou-inferno-2045501,Publicado
4,Al Jaffee,102,Lendário cartoonista norte-americano,https://imagens.publico.pt/imagens.aspx/1796479?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/04/11/culturaipsilon/noticia/morreu-al-jaffee-inventor-dobravel-revista-mad-2045738,Publicado
4,Mary Quant,93,A designer que tornou a moda amiga das mulheres,https://imagens.publico.pt/imagens.aspx/1797218?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/04/13/impar/noticia/mary-quant-19342023-designer-tornou-moda-amiga-mulheres-2046016,Publicado
4,Kwame Brathwaite,85,O fotógrafo que mostrou a beleza dos corpos negros,https://imagens.publico.pt/imagens.aspx/1797860?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/04/16/culturaipsilon/noticia/kwame-brathwaite-19382023-fotografo-mostrou-beleza-corpos-negros-2046122,Publicado
4,Ahmad Jamal,92,O pianista de jazz que deixava a música respirar,https://imagens.publico.pt/imagens.aspx/1798092?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/04/17/culturaipsilon/noticia/ahmad-jamal-pianistas-importantes-jazz-morre-92-anos-2046333,Publicado
4,Mark Stewart,62,Um dos nomes fundamentais do pós-punk,https://imagens.publico.pt/imagens.aspx/1799850?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/04/21/culturaipsilon/noticia/morreu-mark-stewart-nomes-fundamentais-pospunk-2047103,Publicado
4,Djunga de Biluca,94,O padrinho da difusão da música cabo-verdiana,https://imagens.publico.pt/imagens.aspx/1799926?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/04/23/culturaipsilon/noticia/djunga-biluca-19292023-padrinho-difusao-musica-caboverdiana-2046928,Publicado
4,Jerry Springer,79,O apresentador do “entretenimento escapista”,https://imagens.publico.pt/imagens.aspx/1801366?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/04/27/culturaipsilon/noticia/morreu-jerry-springer-insubstituivel-apresentador-tv-americana-2047647,Publicado
4,Paulo Tunhas,62,"Filósofo, ensaísta e professor universitário",https://imagens.publico.pt/imagens.aspx/1802160?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/04/29/culturaipsilon/noticia/morreu-filosofo-colunista-paulo-tunhas-62-anos-2047929,Publicado
4,Moon Bin,25,Membro do grupo de k-pop Astro,https://imagens.publico.pt/imagens.aspx/1801968?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/04/30/culturaipsilon/noticia/moon-bin-19982023-estrela-deixa-mundo-menos-perfeito-kpop-2047759,Publicado
4,Luís Carmelo,68,Escritor e académico,https://imagens.publico.pt/imagens.aspx/1802447?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/01/culturaipsilon/noticia/morreu-escritor-academico-luis-carmelo-19542023-2048032,Publicado
5,João Seria,74,Voz principal do popular grupo são-tomense África Negra,https://imagens.publico.pt/imagens.aspx/1803681?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/04/culturaipsilon/noticia/morreu-joao-vocalista-africa-negra-2048503,Publicado
5,Phillipe Sollers,86,A indomável alegria de escrever,https://imagens.publico.pt/imagens.aspx/1804385?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/06/culturaipsilon/noticia/phillipe-sollers-19362023-indomavel-alegria-escrever-2048741,Publicado
5,Ralph Boston,83,Uma lenda entre duas lendas,https://imagens.publico.pt/imagens.aspx/1804136?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/07/desporto/noticia/ralph-boston-19392023-lenda-duas-lendas-2048366,Publicado
5,Menahem Pressler,99,Pianista fundador do Trio Beaux Arts,https://imagens.publico.pt/imagens.aspx/1804549?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/08/culturaipsilon/noticia/morreu-pianista-menahem-pressler-fundador-trio-beaux-arts-99-anos-2048831,Publicado
5,Rita Lee,75,A eterna rainha do rock brasileiro,https://imagens.publico.pt/imagens.aspx/1804863?tp=UH&db=IMAGENS&type=JPG&w=500&act=resizee,https://www.publico.pt/2023/05/09/culturaipsilon/noticia/morreu-rita-lee-eterna-rainha-rock-brasileiro-2040298,Publicado
5,David Miranda,37,Ex-deputado federal brasileiro,https://imagens.publico.pt/imagens.aspx/1804880?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/09/mundo/noticia/morreu-exdeputado-brasileiro-david-miranda-marido-jornalista-glenn-greenwald-2049019,Publicado
5,Grace Bumbry,86,A Vénus Negra que combateu o racismo com ópera,https://imagens.publico.pt/imagens.aspx/1805647?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/14/culturaipsilon/noticia/grace-bumbry-19372023-venus-negra-combateu-racismo-opera-2049297,Publicado
5,José Alberto Oliveira,70,A ironia céptica e estóica de um poeta avesso à exibição,https://imagens.publico.pt/imagens.aspx/1806737?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/15/culturaipsilon/noticia/jose-alberto-oliveira-19522023-ironia-ceptica-estoica-poeta-avesso-exibicao-2049740,Publicado
5,Andy Rourke,59,Todo o ritmo dos Smiths passou pelos dedos dele,https://imagens.publico.pt/imagens.aspx/1808072?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/19/culturaipsilon/noticia/morreu-andy-rourke-baixista-smiths-2050249,Publicado
5,Helmut Berger,78,O libertário e provocador actor de Visconti,https://imagens.publico.pt/imagens.aspx/1808275?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/19/culturaipsilon/noticia/helmut-berger-19442023-libertario-provocador-actor-visconti-2050312,Publicado
5,Martin Amis,73,O elegante insubmisso,https://imagens.publico.pt/imagens.aspx/1808607?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/20/culturaipsilon/noticia/morreu-escritor-martin-amis-2050445,Publicado
5,Pete Brown,82,Poeta da contracultura que pôs o sol no amor dos Cream,https://imagens.publico.pt/imagens.aspx/1808634?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/21/culturaipsilon/noticia/morreu-pete-brown-poeta-contracultura-pos-sol-amor-cream-2050458,Publicado
5,Eduarda Dionísio,77,"Professora, activista, dramaturga e romancista",https://imagens.publico.pt/imagens.aspx/1809041?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/23/culturaipsilon/noticia/eduarda-dionisio-19462023-escritora-transicao-democratica-2050657,Publicado
5,Kenneth Anger,96,O cineasta que simpatizava com o diabo,https://imagens.publico.pt/imagens.aspx/1809565?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/24/culturaipsilon/noticia/kenneth-anger-19272023-cineasta-simpatizava-diabo-2050907,Publicado
5,Lluís Llongueras,87,O cabeleireiro que nos pôs a gostar de cortes irregulares,https://imagens.publico.pt/imagens.aspx/1810922?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/29/impar/noticia/morreu-cabeleireiro-espanhol-lluis-llongueras-87-anos-2051420,Publicado
5,Tina Turner,83,"Rainha do rock’n’roll, estrela planetária, lenda eterna",https://imagens.publico.pt/imagens.aspx/1809681?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/25/culturaipsilon/noticia/tina-turner-rainha-rocknroll-estrela-planetaria-lenda-eterna-2050935,Publicado
5,Ray Stevenson,58,Um actor quase sempre na pele de guerreiro,https://imagens.publico.pt/imagens.aspx/1810438?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/28/culturaipsilon/noticia/ray-stevenson-19642023-quase-pele-guerreiro-2051120,Publicado
5,Hans-Peter Feldmann,82,"""Pioneiro da apropriação artística""",https://imagens.publico.pt/imagens.aspx/1812899?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/06/05/culturaipsilon/noticia/morreu-artista-conceptual-hanspeter-feldmann-pioneiro-apropriacao-artistica-2052221,Publicado
5,Ilya Kabakov,89,Referência maior da arte conceptual,https://imagens.publico.pt/imagens.aspx/1810979?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/29/culturaipsilon/noticia/ilya-kabakov-artista-fez-cronica-utopia-caminho-desastre-2051438,Publicado
5,José Pinho,69,"Livreiro e dinamizador cultural, fundador da Ler Devagar",https://imagens.publico.pt/imagens.aspx/1806546?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/05/30/culturaipsilon/noticia/jose-pinho-19532023-homem-reinventou-livraria-fundos-imperio-novidades-2049640,Publicado
6,Margit Carstensen,83,"Veterana actriz alemã, uma das musas de Fassbinder",https://imagens.publico.pt/imagens.aspx/1812424?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/06/02/culturaipsilon/noticia/margit-carstensen-19402023-petra-von-kant-fassbinder-2052050,Publicado
6,Kaija Saariaho,70,Nome cimeiro da música erudita contemporânea,https://imagens.publico.pt/imagens.aspx/1812742?tp=UH&db=IMAGENS&type=JPG&w=500&act=resize,https://www.publico.pt/2023/06/03/culturaipsilon/noticia/kaija-saariaho-19522023-compositora-impos-voz-unica-mundo-homens-2052143,Publicado
